geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
W06000015,Cardiff,Caerdydd,W92000004W06000015,Cardiff,"1309",2.68410352812366
E07000026,Allerdale,,E92000001E07000026,Allerdale,"91",6.49578577978669
E08000024,Sunderland,,E92000001E08000024,Sunderland,"49",2.92743081084497
E07000050,North Dorset,,E92000001E07000050,North Dorset,"1157",24.7000578704732
E07000218,North Warwickshire,,E92000001E07000218,North Warwickshire,"939",3.68018152482332
E07000099,North Hertfordshire,,E92000001E07000099,North Hertfordshire,"970",4.3228556455008
E07000103,Watford,,E92000001E07000103,Watford,"1135",0.339872325934148
E08000017,Doncaster,,E92000001E08000017,Doncaster,"469",2.49873284492702
S12000045,East Dunbartonshire,,S92000003S12000045,East Dunbartonshire,"1454",1.80726300943956
E07000120,Hyndburn,,E92000001E07000120,Hyndburn,"210",1.19482850679373
E06000054,Wiltshire,,E92000001E06000054,Wiltshire,"1117",16.4283829672276
E07000234,Bromsgrove,,E92000001E07000234,Bromsgrove,"879",1.21209980774996
E07000101,Stevenage,,E92000001E07000101,Stevenage,"631",2.31301951186876
W06000006,Wrexham,Wrecsam,W92000004W06000006,Wrexham,"1310",1.61802383779266
E07000072,Epping Forest,,E92000001E07000072,Epping Forest,"715",8.90053297300419
S12000040,West Lothian,,S92000003S12000040,West Lothian,"1435",2.62922682678342
E09000011,Greenwich,,E92000001E09000011,Greenwich,"1010",2.27759395086839
E07000048,Christchurch,,E92000001E07000048,Christchurch,"1149",8.55586751934491
E07000220,Rugby,,E92000001E07000220,Rugby,"867",3.9033906071067
E07000141,South Kesteven,,E92000001E07000141,South Kesteven,"598",11.7970191302973
E07000216,Waverley,,E92000001E07000216,Waverley,"1249",4.09034288933245
W06000023,Powys,Powys,W92000004W06000023,Powys,"1593",64.9288802648571
S12000019,Midlothian,,S92000003S12000019,Midlothian,"1408",4.36840531351683
E08000022,North Tyneside,,E92000001E08000022,North Tyneside,"130",0.78120413191553
E07000221,Stratford-on-Avon,,E92000001E07000221,Stratford-on-Avon,"784",14.608424247952
E06000030,Swindon,,E92000001E06000030,Swindon,"1236",4.42589591755378
E06000055,Bedford,,E92000001E06000055,Bedford,"773",14.6809160525083
E08000018,Rotherham,,E92000001E08000018,Rotherham,"1571",5.34129638058803
S12000015,Fife,,S92000003S12000015,Fife,"1491",1.11453121799578
E06000001,Hartlepool,,E92000001E06000001,Hartlepool,"1555",4.31313618562648
E07000132,Hinckley and Bosworth,,E92000001E07000132,Hinckley and Bosworth,"761",6.86917533558074
E07000121,Lancaster,,E92000001E07000121,Lancaster,"564",0.244007858506016
E06000024,North Somerset,,E92000001E06000024,North Somerset,"1124",1.61083454046462
E07000190,Taunton Deane,,E92000001E07000190,Taunton Deane,"1050",3.98753800594806
E07000189,South Somerset,,E92000001E07000189,South Somerset,"1026",25.413954748556
