geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E06000019,"Herefordshire, County of",,E92000001E06000019,"Herefordshire, County of",Hanley,35.263839070361
E09000031,Waltham Forest,,E92000001E09000031,Waltham Forest,Barking,9.65361858418038
E07000085,East Hampshire,,E92000001E07000085,East Hampshire,Bedhampton,21.4149617196527
E09000007,Camden,,E92000001E09000007,Camden,London,4.65742984288559
E07000152,East Northamptonshire,,E92000001E07000152,East Northamptonshire,MarketDeeping,28.4176223831002
E07000212,Runnymede,,E92000001E07000212,Runnymede,Hampton,11.5288415976565
W06000004,Denbighshire,Sir Ddinbych,W92000004W06000004,Denbighshire,Bagillt,21.5905462189861
E09000030,Tower Hamlets,,E92000001E09000030,Tower Hamlets,Lee,3.11643289492338
E07000071,Colchester,,E92000001E07000071,Colchester,Colchester,5.57943225300508
E06000010,"Kingston upon Hull, City of",,E92000001E06000010,"Kingston upon Hull, City of",Hull,3.5040516083754
E07000098,Hertsmere,,E92000001E07000098,Hertsmere,London,21.9058032347267
E08000032,Bradford,,E92000001E08000032,Bradford,Tadcaster,39.0891599782264
E09000018,Hounslow,,E92000001E09000018,Hounslow,Hampton,5.87475282847776
95YY,Omagh,,N9200000295YY,Omagh,Peel,173.879574906578
E09000005,Brent,,E92000001E09000005,Brent,London,11.5307595810163
E07000180,Vale of White Horse,,E92000001E07000180,Vale of White Horse,Earley,41.6028988838116
E08000006,Salford,,E92000001E08000006,Salford,Sankey,20.025515994754
S12000020,Moray,,S92000003S12000020,Moray,EastMarshes,191.82054076369
E07000110,Maidstone,,E92000001E07000110,Maidstone,Maidstone,6.26773748795031
E07000204,St Edmundsbury,,E92000001E07000204,St Edmundsbury,Ipswich,38.1664107300296
E09000015,Harrow,,E92000001E09000015,Harrow,London,17.750191289341
E07000074,Maldon,,E92000001E07000074,Maldon,Tolesbury,5.93275422763529
E07000211,Reigate and Banstead,,E92000001E07000211,Reigate and Banstead,Hampton,21.5377113322405
E08000033,Calderdale,,E92000001E08000033,Calderdale,Tadcaster,48.9729781450549
E07000027,Barrow-in-Furness,,E92000001E07000027,Barrow-in-Furness,BarrowInFurness,2.06713000164798
E07000164,Hambleton,,E92000001E07000164,Hambleton,StocktonOnTees,34.5304851635694
E07000146,King's Lynn and West Norfolk,,E92000001E07000146,King's Lynn and West Norfolk,KingsLynn,7.89452822866956
E07000136,Boston,,E92000001E07000136,Boston,Boston,1.43751656127291
E07000094,Winchester,,E92000001E07000094,Winchester,Botley,13.0227917546388
E09000013,Hammersmith and Fulham,,E92000001E09000013,Hammersmith and Fulham,London,6.47439018776612
E06000012,North East Lincolnshire,,E92000001E06000012,North East Lincolnshire,Grimsby,5.95558844557136
S12000011,East Renfrewshire,,S92000003S12000011,East Renfrewshire,WestMarshes,114.816900986354
E08000004,Oldham,,E92000001E08000004,Oldham,Sankey,42.7538267305937
E06000041,Wokingham,,E92000001E06000041,Wokingham,Earley,2.52080708949799
E08000036,Wakefield,,E92000001E08000036,Wakefield,Tadcaster,26.9926711110191
W06000021,Monmouthshire,Sir Fynwy,W92000004W06000021,Monmouthshire,Tintern,15.9671869690806
E08000029,Solihull,,E92000001E08000029,Solihull,StratfordUponAvon,26.7744488449099
E07000043,North Devon,,E92000001E07000043,North Devon,Barnstaple,10.0103828376376
E08000014,Sefton,,E92000001E08000014,Sefton,Liverpool,18.7839748792649
E06000049,Cheshire East,,E92000001E06000049,Cheshire East,Frodsham,27.2098014238931
E07000171,Bassetlaw,,E92000001E07000171,Bassetlaw,Gainsborough,14.4830654193968
E07000239,Wyre Forest,,E92000001E07000239,Wyre Forest,Bewdley,2.68606114207793
E08000013,St. Helens,,E92000001E08000013,St. Helens,Sankey,10.4085153452187
E07000116,Tunbridge Wells,,E92000001E07000116,Tunbridge Wells,Maidstone,20.4607983076359
S12000014,Falkirk,,S92000003S12000014,Falkirk,EastMarshes,110.670044848519
E06000026,Plymouth,,E92000001E06000026,Plymouth,Plymouth_SuttonHarbour,2.65944868040467
E06000031,Peterborough,,E92000001E06000031,Peterborough,MarketDeeping,10.0922131534506
E07000181,West Oxfordshire,,E92000001E07000181,West Oxfordshire,Evesham,41.3115163962615
E08000035,Leeds,,E92000001E08000035,Leeds,Tadcaster,19.9436837417194
S12000036,"Edinburgh, City of",,S92000003S12000036,"Edinburgh, City of",EastMarshes,77.993686688436
S12000029,South Lanarkshire,,S92000003S12000029,South Lanarkshire,WestMarshes,78.8918994063114
E07000051,Purbeck,,E92000001E07000051,Purbeck,Wareham,3.65709303962305
E07000005,Chiltern,,E92000001E07000005,Chiltern,Burnham,15.652659579535
E09000008,Croydon,,E92000001E09000008,Croydon,Greenwich,15.3608251145353
W06000014,The Vale of Glamorgan,Bro Morgannwg,W92000004W06000014,The Vale of Glamorgan,Aberthaw,7.13334157480767
E07000039,South Derbyshire,,E92000001E07000039,South Derbyshire,Madeley,66.1968943579932
E07000155,South Northamptonshire,,E92000001E07000155,South Northamptonshire,StratfordUponAvon,47.5131594323978
